transaction_id,account_id,transaction_type,transaction_amount,balance_before,balance_after,channel,location,timestamp,is_fraud
T00265,A1015,deposit,2236.71,5018.06,7254.77,online,Gweru,2025-04-30 10:44:58,0
T00266,A1050,transfer,1332.75,4139.16,2806.41,branch,Harare,2025-03-28 14:10:08,0
T00267,A1016,payment,4704.9,5446.38,741.4800000000005,online,Harare,2025-04-20 11:30:58,0
T00268,A1034,payment,5868.36,407.23,-5461.129999999999,mobile,Mutare,2025-05-08 07:26:19,1
T00269,A1051,deposit,3321.53,4653.5,7975.030000000001,ATM,Mutare,2025-04-02 00:40:17,0
T00270,A1056,withdrawal,4785.39,2431.78,-2353.61,ATM,Masvingo,2025-04-08 09:08:14,1
T00271,A1059,withdrawal,4406.42,9125.28,4718.860000000001,mobile,Masvingo,2025-04-05 13:06:10,0
T00272,A1013,withdrawal,3760.99,5700.52,1939.5300000000007,online,Bulawayo,2025-05-03 18:20:19,0
T00273,A1046,payment,3693.33,7762.63,4069.3,online,Harare,2025-05-21 04:19:41,0
T00274,A1083,withdrawal,1202.32,8053.7,6851.38,branch,Harare,2025-04-30 03:08:36,0
T00275,A1030,payment,4203.84,8362.11,4158.27,online,Gweru,2025-04-15 02:26:47,0
T00276,A1086,withdrawal,858.23,9717.54,8859.310000000001,mobile,Mutare,2025-04-14 22:59:41,0
T00277,A1090,transfer,4350.81,7807.2,3456.3899999999994,ATM,Masvingo,2025-05-01 22:23:32,0
T00278,A1034,withdrawal,1495.19,8389.38,6894.189999999999,ATM,Harare,2025-05-10 23:00:00,0
T00279,A1096,withdrawal,5120.56,5496.68,376.1199999999999,branch,Mutare,2025-04-28 04:32:44,0
T00280,A1006,withdrawal,3705.16,203.53,-3501.6299999999997,online,Gweru,2025-04-18 19:11:47,1
T00281,A1036,withdrawal,4550.49,7198.74,2648.25,branch,Bulawayo,2025-05-04 01:40:30,0
T00282,A1056,withdrawal,3040.74,6495.25,3454.51,online,Bulawayo,2025-05-19 20:19:33,0
T00283,A1065,withdrawal,3675.33,6198.15,2522.8199999999997,branch,Bulawayo,2025-03-31 16:19:48,0
T00284,A1097,transfer,2872.45,1353.46,-1518.9899999999998,mobile,Masvingo,2025-04-26 06:10:39,1
T00285,A1051,payment,4085.91,1337.92,-2747.99,mobile,Gweru,2025-05-12 03:58:57,1
T00286,A1096,deposit,3731.7,6590.5,10322.2,mobile,Bulawayo,2025-04-06 18:30:49,0
T00287,A1016,withdrawal,1486.44,5970.92,4484.48,branch,Mutare,2025-05-09 23:06:50,0
T00288,A1032,transfer,2090.21,3365.16,1274.9499999999998,ATM,Harare,2025-05-01 13:04:47,0
T00289,A1037,transfer,650.32,5081.91,4431.59,online,Mutare,2025-04-27 04:56:31,0
T00290,A1065,payment,2811.93,6338.96,3527.03,ATM,Bulawayo,2025-04-07 22:52:27,0
T00291,A1017,payment,1306.5,4542.77,3236.2700000000004,online,Harare,2025-04-09 01:13:57,0
T00292,A1051,deposit,587.04,6763.25,7350.29,online,Bulawayo,2025-05-07 19:50:44,0
T00293,A1017,payment,5023.52,6945.8,1922.2799999999997,mobile,Harare,2025-04-26 11:02:41,0
T00294,A1096,withdrawal,4491.31,5840.4,1349.0899999999992,mobile,Harare,2025-04-10 21:45:33,0
T00295,A1072,payment,5824.94,8939.44,3114.500000000001,ATM,Masvingo,2025-04-07 11:50:24,0
T00296,A1037,payment,2054.09,6417.91,4363.82,branch,Bulawayo,2025-03-23 04:55:59,0
T00297,A1081,transfer,4869.04,2501.62,-2367.42,online,Bulawayo,2025-04-28 18:47:58,1
T00298,A1020,deposit,2746.89,4435.86,7182.75,mobile,Masvingo,2025-04-11 13:29:35,0
T00299,A1039,deposit,3435.91,284.87,3720.7799999999997,ATM,Mutare,2025-04-13 07:48:20,0
T00300,A1087,payment,2012.08,306.68,-1705.3999999999999,ATM,Masvingo,2025-04-18 13:55:16,1
T00301,A1080,deposit,652.71,7966.96,8619.67,ATM,Gweru,2025-05-06 22:46:12,0
T00302,A1063,deposit,2053.4,7779.96,9833.36,ATM,Harare,2025-05-20 09:53:13,0
T00303,A1086,withdrawal,2620.43,8698.01,6077.58,mobile,Masvingo,2025-03-25 10:15:49,0
T00304,A1052,payment,5270.72,3367.09,-1903.63,mobile,Masvingo,2025-05-05 14:49:59,1
T00305,A1042,payment,1984.94,2958.34,973.4000000000001,online,Gweru,2025-04-27 12:24:31,0
T00306,A1056,deposit,4107.78,6470.72,10578.5,online,Masvingo,2025-04-11 10:54:37,0
T00307,A1001,payment,5195.75,461.17,-4734.58,ATM,Harare,2025-04-14 21:54:25,1
T00308,A1070,transfer,141.8,3061.92,2920.12,mobile,Harare,2025-05-10 00:34:13,0
T00309,A1004,withdrawal,5940.53,7898.32,1957.79,branch,Masvingo,2025-03-28 13:28:24,0
T00310,A1048,payment,4457.84,2743.95,-1713.8900000000003,ATM,Harare,2025-04-16 06:43:41,1
T00311,A1043,payment,82.9,2589.16,2506.2599999999998,branch,Bulawayo,2025-03-24 15:09:31,0
T00312,A1000,payment,734.02,7681.52,6947.5,mobile,Gweru,2025-03-25 23:21:48,0
T00313,A1096,deposit,963.68,2942.66,3906.3399999999997,ATM,Masvingo,2025-04-04 14:21:01,0
T00314,A1045,withdrawal,3696.0,7191.1,3495.1000000000004,mobile,Bulawayo,2025-04-10 18:00:14,1
T00315,A1095,transfer,382.01,2539.55,2157.54,branch,Bulawayo,2025-05-04 06:51:23,0
T00316,A1021,payment,2561.02,1623.65,-937.3699999999999,branch,Bulawayo,2025-05-18 11:24:41,1
T00317,A1004,deposit,723.8,5499.97,6223.77,mobile,Bulawayo,2025-04-23 04:09:46,0
T00318,A1009,transfer,3390.97,9952.59,6561.620000000001,branch,Harare,2025-04-29 01:15:47,0
T00319,A1053,transfer,1451.02,6521.44,5070.42,branch,Bulawayo,2025-05-04 06:26:07,0
T00320,A1057,payment,1927.48,5874.91,3947.43,online,Masvingo,2025-05-19 03:23:08,0
T00321,A1096,withdrawal,751.9,9411.81,8659.91,branch,Harare,2025-04-05 16:51:14,0
T00322,A1052,withdrawal,546.53,3227.75,2681.2200000000003,mobile,Mutare,2025-05-17 06:22:52,0
T00323,A1006,transfer,3613.63,2778.79,-834.8400000000001,online,Gweru,2025-04-23 13:46:09,1
T00324,A1006,payment,3301.22,6221.76,2920.5400000000004,branch,Gweru,2025-05-05 12:18:21,0
T00325,A1062,transfer,5553.79,9238.1,3684.3100000000004,online,Bulawayo,2025-05-04 06:01:41,0
T00326,A1066,withdrawal,4772.49,7375.04,2602.55,ATM,Mutare,2025-04-03 04:10:51,0
T00327,A1057,transfer,5428.21,1235.4,-4192.8099999999995,online,Harare,2025-03-23 17:22:12,1
T00328,A1087,transfer,397.74,7557.0,7159.26,online,Harare,2025-04-08 09:45:48,0
T00329,A1061,deposit,4243.48,270.43,4513.91,branch,Bulawayo,2025-04-27 01:46:15,0
T00330,A1023,withdrawal,3259.86,8826.94,5567.08,ATM,Bulawayo,2025-04-14 15:34:23,0
T00331,A1094,deposit,2739.01,6535.44,9274.45,ATM,Mutare,2025-05-08 21:22:36,0
T00332,A1039,payment,5196.63,5898.13,701.5,online,Mutare,2025-04-20 01:23:03,0
T00333,A1022,withdrawal,5959.29,7012.37,1053.08,mobile,Gweru,2025-03-27 02:58:01,1
T00334,A1071,payment,2380.0,6663.14,4283.14,ATM,Masvingo,2025-03-24 10:17:58,0
T00335,A1016,withdrawal,3403.81,2542.16,-861.6500000000001,mobile,Harare,2025-05-08 09:57:19,1
T00336,A1067,transfer,3125.38,4564.27,1438.8900000000003,branch,Mutare,2025-04-12 00:40:47,0
T00337,A1053,deposit,4403.26,6952.26,11355.52,online,Bulawayo,2025-05-09 18:02:57,0
T00338,A1059,withdrawal,5357.96,5862.75,504.78999999999996,branch,Bulawayo,2025-04-22 02:00:42,0
T00339,A1096,deposit,1516.87,2636.19,4153.0599999999995,branch,Bulawayo,2025-04-19 01:17:04,0
T00340,A1095,deposit,162.89,714.8,877.6899999999999,online,Gweru,2025-03-25 06:01:29,0
T00341,A1013,withdrawal,543.04,661.56,118.51999999999998,online,Gweru,2025-05-17 12:17:51,0
T00342,A1078,withdrawal,1414.31,8516.61,7102.300000000001,mobile,Bulawayo,2025-04-17 04:15:22,0
T00343,A1093,deposit,2257.53,4942.91,7200.4400000000005,mobile,Mutare,2025-03-25 21:33:44,0
T00344,A1049,payment,5431.26,6520.73,1089.4699999999993,branch,Gweru,2025-05-10 18:22:46,0
T00345,A1028,withdrawal,5254.99,4263.78,-991.21,branch,Gweru,2025-04-29 11:19:15,1
T00346,A1000,deposit,2851.8,6652.65,9504.45,online,Bulawayo,2025-03-27 01:01:51,0
T00347,A1019,payment,4530.28,1286.58,-3243.7,online,Bulawayo,2025-05-04 16:21:27,1
T00348,A1014,transfer,3171.34,3662.49,491.14999999999964,online,Mutare,2025-04-27 21:20:30,0
T00349,A1097,transfer,2311.46,5401.18,3089.7200000000003,branch,Bulawayo,2025-04-25 16:55:23,0
T00350,A1089,transfer,5463.66,9357.5,3893.84,mobile,Harare,2025-04-03 05:45:40,0
T00351,A1036,withdrawal,5664.79,2064.77,-3600.02,mobile,Masvingo,2025-05-20 02:22:51,1
T00352,A1000,deposit,1920.85,4815.58,6736.43,online,Bulawayo,2025-04-21 19:46:11,0
T00353,A1036,deposit,4945.66,7860.89,12806.55,mobile,Gweru,2025-05-12 16:11:52,0
T00354,A1016,deposit,1378.95,6620.18,7999.13,online,Gweru,2025-04-01 20:03:14,0
T00355,A1001,withdrawal,5416.14,3784.72,-1631.4200000000005,branch,Masvingo,2025-04-20 03:23:52,1
T00356,A1060,deposit,639.42,1603.49,2242.91,branch,Harare,2025-04-21 07:24:11,0
T00357,A1100,deposit,1363.7,5199.28,6562.98,online,Mutare,2025-04-05 02:52:11,0
T00358,A1026,transfer,908.46,2479.3,1570.8400000000001,ATM,Masvingo,2025-04-07 08:13:06,0
T00359,A1089,deposit,4760.48,4154.71,8915.189999999999,mobile,Gweru,2025-03-31 06:42:28,0
T00360,A1085,transfer,3388.17,5607.98,2219.8099999999995,online,Bulawayo,2025-05-09 07:01:00,0
T00361,A1098,deposit,4765.63,6676.05,11441.68,branch,Mutare,2025-04-05 03:00:00,0
T00362,A1079,transfer,973.45,4439.8,3466.3500000000004,branch,Masvingo,2025-05-05 12:17:16,0
T00363,A1098,deposit,649.5,8191.62,8841.119999999999,online,Masvingo,2025-04-18 15:47:20,0
T00364,A1024,payment,4998.84,1471.98,-3526.86,mobile,Mutare,2025-03-22 13:16:49,1
T00365,A1014,payment,5462.17,1282.0,-4180.17,online,Harare,2025-04-25 03:29:48,1
T00366,A1082,transfer,2392.73,9710.51,7317.780000000001,ATM,Gweru,2025-04-24 13:33:52,0
T00367,A1059,transfer,874.8,8089.34,7214.54,mobile,Gweru,2025-04-07 23:44:57,0
T00368,A1027,transfer,3980.41,3037.86,-942.5499999999997,mobile,Mutare,2025-04-02 01:01:36,1
T00369,A1041,payment,3177.19,2045.51,-1131.68,branch,Masvingo,2025-05-04 20:51:40,1
T00370,A1043,withdrawal,3950.81,2585.67,-1365.1399999999999,mobile,Bulawayo,2025-04-08 23:30:58,1
T00371,A1024,transfer,3930.93,7210.2,3279.27,online,Harare,2025-04-24 13:10:18,0
T00372,A1002,deposit,3274.53,6778.81,10053.34,ATM,Mutare,2025-03-26 06:32:03,0
T00373,A1047,withdrawal,813.62,958.12,144.5,branch,Harare,2025-05-08 03:15:50,0
T00374,A1049,transfer,463.14,9483.32,9020.18,mobile,Mutare,2025-05-21 02:18:20,0
T00375,A1045,transfer,13.81,7780.47,7766.66,online,Harare,2025-05-14 17:33:41,0
T00376,A1056,withdrawal,2976.1,3103.75,127.65000000000009,ATM,Harare,2025-05-13 13:49:26,0
T00377,A1024,withdrawal,4720.01,4458.29,-261.72000000000025,online,Masvingo,2025-04-19 19:18:32,1
T00378,A1012,deposit,1276.29,8667.0,9943.29,online,Harare,2025-04-13 05:03:19,0
T00379,A1070,payment,5777.72,4646.33,-1131.3900000000003,online,Masvingo,2025-04-11 17:55:34,1
T00380,A1043,deposit,1053.37,1883.25,2936.62,online,Bulawayo,2025-04-03 12:42:18,0
T00381,A1082,transfer,3270.26,9766.85,6496.59,mobile,Bulawayo,2025-04-08 19:11:58,0
T00382,A1072,payment,4002.51,2559.95,-1442.5600000000004,mobile,Harare,2025-04-07 07:10:28,1
T00383,A1048,payment,3096.14,8408.92,5312.780000000001,branch,Masvingo,2025-04-20 11:05:01,0
T00384,A1049,withdrawal,4152.81,4193.18,40.36999999999989,branch,Harare,2025-03-23 02:22:01,0
T00385,A1036,withdrawal,5130.75,1341.41,-3789.34,online,Bulawayo,2025-05-11 02:22:20,1
T00386,A1071,payment,4254.79,1701.69,-2553.1,online,Bulawayo,2025-05-11 08:25:38,1
T00387,A1051,payment,4209.77,4490.67,280.89999999999964,branch,Harare,2025-04-05 12:53:01,0
T00388,A1079,transfer,2332.38,9705.33,7372.95,online,Mutare,2025-04-28 02:33:59,0
T00389,A1088,deposit,3887.2,2459.74,6346.94,ATM,Bulawayo,2025-05-01 09:02:19,0
T00390,A1035,payment,2575.09,1959.94,-615.1500000000001,ATM,Mutare,2025-04-17 14:26:34,1
T00391,A1084,deposit,2170.88,2764.42,4935.3,branch,Mutare,2025-04-29 12:46:38,0
T00392,A1000,transfer,4068.54,5985.43,1916.8900000000003,online,Gweru,2025-04-25 22:14:43,0
T00393,A1066,payment,3202.62,2747.63,-454.9899999999998,ATM,Mutare,2025-04-28 12:55:05,1
T00394,A1030,transfer,4555.85,4879.85,324.0,mobile,Harare,2025-03-30 13:27:56,0
T00395,A1058,withdrawal,470.38,4715.52,4245.14,mobile,Mutare,2025-04-15 14:27:09,0
T00396,A1043,payment,4031.46,9370.02,5338.56,branch,Mutare,2025-04-11 01:40:39,0
T00397,A1047,payment,4900.08,6410.17,1510.0900000000001,mobile,Bulawayo,2025-03-30 05:48:38,0
T00398,A1003,withdrawal,5284.39,8943.38,3658.989999999999,mobile,Harare,2025-03-30 23:47:26,1
T00399,A1095,transfer,2853.84,7779.05,4925.21,branch,Bulawayo,2025-05-12 23:52:38,0
T00400,A1023,transfer,784.42,3214.95,2430.5299999999997,mobile,Mutare,2025-05-12 07:27:29,0
T00401,A1011,transfer,4848.82,9725.39,4876.57,mobile,Masvingo,2025-03-31 14:03:07,0
T00402,A1088,withdrawal,4646.87,2914.33,-1732.54,mobile,Gweru,2025-04-17 15:53:03,1
T00403,A1061,transfer,307.32,2533.72,2226.3999999999996,branch,Harare,2025-03-30 17:10:14,0
T00404,A1100,deposit,3658.99,7795.45,11454.439999999999,ATM,Masvingo,2025-03-23 13:19:19,0
T00405,A1036,transfer,5758.11,7284.61,1526.5,branch,Mutare,2025-03-25 18:07:24,0
T00406,A1007,payment,408.62,578.98,170.36,branch,Gweru,2025-04-04 06:56:10,0
T00407,A1090,withdrawal,4959.96,8899.05,3939.0899999999992,online,Mutare,2025-04-23 11:10:11,0
T00408,A1008,withdrawal,4710.26,5133.02,422.7600000000002,online,Masvingo,2025-04-09 20:49:23,0
T00409,A1000,transfer,2467.05,4724.06,2257.01,online,Mutare,2025-05-06 17:15:05,0
T00410,A1077,payment,868.26,2519.42,1651.16,ATM,Gweru,2025-04-09 14:29:15,0
T00411,A1086,transfer,5305.57,4537.78,-767.79,online,Bulawayo,2025-04-28 07:56:48,1
T00412,A1041,deposit,3512.64,3546.51,7059.15,branch,Mutare,2025-03-31 03:00:02,0
T00413,A1013,withdrawal,5639.12,4023.51,-1615.6099999999997,ATM,Harare,2025-03-24 21:17:30,1
T00414,A1036,payment,2830.61,8331.38,5500.769999999999,branch,Masvingo,2025-04-28 23:33:21,0
T00415,A1010,withdrawal,4287.12,9118.97,4831.849999999999,online,Mutare,2025-04-07 18:32:19,0
T00416,A1016,payment,4485.96,8948.33,4462.37,branch,Mutare,2025-03-29 09:38:58,0
T00417,A1072,payment,951.95,4953.28,4001.33,online,Masvingo,2025-04-13 15:28:33,0
T00418,A1076,transfer,5493.69,960.81,-4532.879999999999,ATM,Masvingo,2025-04-05 12:00:17,1
T00419,A1034,deposit,4028.21,1133.38,5161.59,ATM,Harare,2025-04-29 22:06:09,0
T00420,A1012,withdrawal,1935.39,1687.24,-248.1500000000001,mobile,Masvingo,2025-03-22 20:51:07,1
T00421,A1089,payment,2455.89,5846.65,3390.7599999999998,mobile,Mutare,2025-04-12 17:10:07,0
T00422,A1000,transfer,665.02,7422.75,6757.73,branch,Bulawayo,2025-03-31 01:51:34,0
T00423,A1057,withdrawal,2538.59,1061.76,-1476.8300000000002,branch,Gweru,2025-04-23 10:51:30,1
T00424,A1092,transfer,5079.74,7090.22,2010.4800000000005,online,Harare,2025-05-18 00:12:08,0
T00425,A1050,transfer,5863.8,8894.32,3030.5199999999995,branch,Harare,2025-05-12 07:19:12,0
T00426,A1019,payment,3171.48,2158.62,-1012.8600000000001,online,Masvingo,2025-04-01 07:32:01,1
T00427,A1054,deposit,4808.84,3370.8,8179.64,branch,Bulawayo,2025-04-18 00:50:28,0
T00428,A1078,withdrawal,3478.56,4097.66,619.0999999999999,branch,Mutare,2025-05-18 09:34:17,0
T00429,A1043,payment,602.88,5404.0,4801.12,mobile,Bulawayo,2025-04-21 15:53:55,0
T00430,A1079,transfer,3333.5,586.48,-2747.02,ATM,Masvingo,2025-04-08 00:22:13,1
T00431,A1062,deposit,2555.34,249.06,2804.4,branch,Gweru,2025-04-29 01:35:03,0
T00432,A1070,transfer,1467.09,331.5,-1135.59,ATM,Gweru,2025-04-18 04:09:55,1
T00433,A1088,payment,1717.56,8978.33,7260.77,mobile,Gweru,2025-03-26 21:09:12,0
T00434,A1044,withdrawal,5457.73,6825.91,1368.1800000000003,branch,Masvingo,2025-03-24 11:23:45,0
T00435,A1040,payment,3051.98,5882.68,2830.7000000000003,ATM,Gweru,2025-05-02 21:54:19,0
T00436,A1023,payment,4868.1,2723.99,-2144.1100000000006,ATM,Masvingo,2025-04-08 01:10:29,1
T00437,A1063,transfer,5245.73,3041.64,-2204.0899999999997,online,Harare,2025-05-09 14:08:52,1
T00438,A1031,deposit,4592.72,8234.22,12826.939999999999,ATM,Mutare,2025-04-14 13:36:19,0
T00439,A1086,transfer,5534.72,1703.36,-3831.3600000000006,mobile,Masvingo,2025-03-22 16:17:22,1
T00440,A1057,transfer,943.89,5124.61,4180.719999999999,mobile,Bulawayo,2025-04-05 00:49:55,0
T00441,A1006,withdrawal,2040.25,2986.4,946.1500000000001,online,Gweru,2025-04-17 21:05:53,0
T00442,A1030,deposit,3969.79,2951.31,6921.1,ATM,Mutare,2025-03-24 03:57:59,0
T00443,A1045,payment,1591.94,379.43,-1212.51,online,Bulawayo,2025-04-19 18:16:46,1
T00444,A1042,withdrawal,4548.86,3322.31,-1226.5499999999997,online,Masvingo,2025-05-15 23:36:48,1
T00445,A1032,transfer,4370.78,7517.41,3146.63,ATM,Harare,2025-04-10 15:45:45,0
T00446,A1028,withdrawal,822.46,8647.51,7825.05,mobile,Masvingo,2025-05-19 13:11:59,0
T00447,A1045,payment,5281.4,1571.92,-3709.4799999999996,ATM,Mutare,2025-04-18 17:14:59,1
T00448,A1076,deposit,4010.9,3632.95,7643.85,ATM,Masvingo,2025-04-30 05:18:16,0
T00449,A1002,deposit,4439.48,8134.9,12574.38,online,Harare,2025-03-25 22:21:00,0
T00450,A1016,withdrawal,2629.0,6630.95,4001.95,mobile,Bulawayo,2025-05-19 11:54:45,0
T00451,A1024,deposit,2234.6,4681.14,6915.74,mobile,Harare,2025-04-07 06:12:21,0
T00452,A1093,payment,1281.01,304.85,-976.16,branch,Masvingo,2025-03-29 05:51:06,1
T00453,A1069,withdrawal,2021.84,4965.62,2943.7799999999997,online,Masvingo,2025-04-16 17:17:22,0
T00454,A1017,withdrawal,5095.77,2826.22,-2269.5500000000006,ATM,Masvingo,2025-05-11 20:27:18,1
T00455,A1041,deposit,1174.19,1342.7,2516.8900000000003,ATM,Bulawayo,2025-05-10 21:19:15,0
T00456,A1061,payment,5652.85,9875.46,4222.609999999999,ATM,Harare,2025-04-16 00:06:07,0
T00457,A1037,withdrawal,4441.68,3894.08,-547.6000000000004,ATM,Harare,2025-04-19 16:28:40,1
T00458,A1082,deposit,4699.32,4807.07,9506.39,mobile,Gweru,2025-04-15 16:09:08,0
T00459,A1095,withdrawal,4594.65,4368.09,-226.5599999999995,mobile,Bulawayo,2025-04-27 08:11:36,1
T00460,A1091,transfer,3169.99,5408.6,2238.6100000000006,mobile,Bulawayo,2025-04-01 19:09:45,0
T00461,A1001,withdrawal,4417.46,7331.52,2914.0600000000004,online,Masvingo,2025-04-18 00:03:17,0
T00462,A1041,withdrawal,1534.77,9711.93,8177.16,mobile,Mutare,2025-04-27 00:02:33,0
T00463,A1031,deposit,2088.67,6048.26,8136.93,ATM,Masvingo,2025-05-05 02:13:50,0
T00464,A1056,deposit,4891.13,8258.99,13150.119999999999,ATM,Gweru,2025-04-19 06:12:20,0
T00465,A1083,transfer,1043.06,8101.17,7058.110000000001,branch,Mutare,2025-05-04 14:53:52,0
T00466,A1080,payment,5266.52,5232.63,-33.89000000000033,ATM,Gweru,2025-03-29 10:50:44,1
T00467,A1029,withdrawal,5949.55,2670.04,-3279.51,ATM,Bulawayo,2025-04-17 14:24:28,1
T00468,A1025,transfer,1559.26,8823.96,7264.699999999999,mobile,Masvingo,2025-03-30 22:31:55,0
T00469,A1035,deposit,2791.62,8481.84,11273.46,ATM,Mutare,2025-05-12 04:42:59,0
T00470,A1009,deposit,304.68,5724.49,6029.17,branch,Harare,2025-05-07 13:55:04,0
T00471,A1008,payment,3796.73,8870.82,5074.09,branch,Mutare,2025-05-12 21:36:14,0
T00472,A1012,transfer,4692.93,3270.93,-1422.0000000000005,mobile,Mutare,2025-04-28 05:22:20,1
T00473,A1009,withdrawal,4906.91,2488.15,-2418.7599999999998,ATM,Harare,2025-04-19 22:09:11,1
T00474,A1067,transfer,526.7,284.2,-242.50000000000006,branch,Mutare,2025-04-16 17:45:15,1
T00475,A1071,transfer,5478.7,929.52,-4549.18,online,Masvingo,2025-05-06 09:26:28,1
T00476,A1023,withdrawal,5865.19,2437.91,-3427.2799999999997,ATM,Harare,2025-04-30 03:31:12,1
T00477,A1016,transfer,1022.41,9987.34,8964.93,branch,Bulawayo,2025-04-15 17:22:42,0
T00478,A1078,deposit,3190.76,5052.68,8243.44,mobile,Bulawayo,2025-04-30 17:40:07,0
T00479,A1044,withdrawal,1666.53,1594.78,-71.75,ATM,Mutare,2025-04-24 15:13:14,1
T00480,A1001,deposit,1145.28,7653.72,8799.0,mobile,Harare,2025-04-27 20:53:38,0
T00481,A1064,transfer,5434.24,8308.15,2873.91,mobile,Harare,2025-04-27 18:55:22,0
T00482,A1066,withdrawal,2403.05,7447.06,5044.01,branch,Harare,2025-05-04 10:50:44,0
T00483,A1057,deposit,1927.89,448.26,2376.15,online,Bulawayo,2025-05-15 19:44:52,0
T00484,A1064,payment,2936.72,5992.5,3055.78,online,Harare,2025-04-04 14:54:34,0
T00485,A1048,deposit,4263.64,5168.0,9431.64,ATM,Harare,2025-04-12 07:57:56,0
T00486,A1067,withdrawal,577.17,2838.51,2261.34,branch,Mutare,2025-05-09 06:50:59,0
T00487,A1011,withdrawal,2890.38,4681.66,1791.2799999999997,branch,Mutare,2025-05-19 13:37:57,0
T00488,A1015,deposit,4957.8,6228.33,11186.130000000001,ATM,Mutare,2025-04-24 09:59:16,0
T00489,A1028,deposit,1258.32,3287.81,4546.13,ATM,Harare,2025-04-29 09:12:53,0
T00490,A1034,withdrawal,600.88,8613.65,8012.7699999999995,ATM,Bulawayo,2025-03-29 14:50:31,0
T00491,A1078,payment,4938.96,2260.95,-2678.01,ATM,Gweru,2025-04-09 16:22:17,1
T00492,A1059,withdrawal,4184.67,9204.88,5020.209999999999,ATM,Masvingo,2025-05-20 22:32:35,0
T00493,A1016,payment,3315.08,4057.3,742.2200000000003,branch,Bulawayo,2025-05-16 14:04:45,0
T00494,A1063,transfer,4329.76,1253.04,-3076.7200000000003,online,Bulawayo,2025-04-05 12:07:24,1
T00495,A1029,deposit,4571.01,7533.16,12104.17,branch,Bulawayo,2025-04-03 20:13:59,0
T00496,A1077,withdrawal,5116.37,9251.46,4135.089999999999,ATM,Gweru,2025-04-14 06:26:44,1
T00497,A1046,payment,5126.19,5191.29,65.10000000000036,online,Masvingo,2025-05-02 08:50:54,0
T00498,A1078,deposit,275.57,1771.26,2046.83,ATM,Harare,2025-03-29 05:33:02,0
T00499,A1029,withdrawal,4410.84,7815.25,3404.41,branch,Masvingo,2025-05-08 14:45:24,0
T00500,A1089,transfer,4932.3,4188.69,-743.6100000000006,branch,Masvingo,2025-04-15 11:54:50,1
T00501,A1053,payment,5373.02,9276.06,3903.039999999999,mobile,Bulawayo,2025-05-15 15:15:31,0
T00502,A1096,deposit,4542.26,358.5,4900.76,branch,Harare,2025-05-07 03:04:02,0
T00503,A1019,deposit,2569.53,6322.94,8892.47,branch,Bulawayo,2025-04-30 04:43:38,0
T00504,A1079,transfer,3435.85,9463.95,6028.1,online,Mutare,2025-05-17 06:32:41,0
T00505,A1026,deposit,3715.07,8656.47,12371.539999999999,online,Harare,2025-04-07 17:48:14,0
T00506,A1059,deposit,597.04,2749.34,3346.38,ATM,Harare,2025-05-16 20:26:35,0
T00507,A1100,deposit,6769.5,8383.05,1613.5499999999993,mobile,Mutare,2025-05-14 05:00:03,1
T00508,A1089,payment,3775.44,3788.72,13.279999999999745,branch,Masvingo,2025-04-20 01:05:43,0
T00509,A1086,payment,1936.27,7757.42,5821.15,online,Bulawayo,2025-04-21 04:28:26,0
T00510,A1096,withdrawal,4961.52,534.14,-4427.38,ATM,Bulawayo,2025-05-09 22:41:58,1
T00511,A1032,payment,2758.48,7640.63,4882.15,ATM,Masvingo,2025-04-17 01:29:51,0
T00512,A1083,deposit,3632.57,7779.27,11411.84,branch,Harare,2025-03-29 04:38:27,0
T00513,A1046,payment,3224.47,691.6,-2532.87,mobile,Masvingo,2025-03-31 01:37:41,1
T00514,A1093,transfer,3314.55,8802.84,5488.29,online,Harare,2025-04-03 19:23:17,0
T00515,A1028,withdrawal,2702.55,8486.1,5783.55,branch,Gweru,2025-03-28 10:57:55,0
T00516,A1063,payment,1498.19,2369.72,871.5299999999997,ATM,Harare,2025-04-08 06:55:13,0
T00517,A1072,deposit,3979.18,5739.91,9719.09,ATM,Gweru,2025-03-26 04:19:56,0
T00518,A1007,payment,117.61,3798.96,3681.35,branch,Gweru,2025-05-09 17:50:23,0
T00519,A1066,transfer,720.31,3353.73,2633.42,branch,Gweru,2025-05-12 12:15:27,0
